-2	-2	-2	-20	20	20	-20	-20	-20	-20	20	20	-20	-20	-20	-20	-20	20	20	-20	-20	-20	-20	-2	-2	-1	-2	-1	-2	-1	-2	-1	-1	-1	-2	-1	-2	-2	-2	-2	-1	-1	-2	-1	-2	-1	-2	-1	-2	-24	24	24	-1	-2	-2	-2	-2	-2	-2	-2	-2	-24	24	24	-2	-2	-2	-2	-2	-2	23	23	23	23	-2	-26	-26	26	-26	25	25	-25	25	-25	25	21	21	21	21	21	21	-21	-21	-21	-21	-21	-21	-21	21	21	21	-21	-21	21	-21	-2	-2	-1	-2	-1	-2	-1	-2	-1	-2	-2	-1	-2	-1	-1	-2	-2	-2	-1	-2	-1	-2	-1	-2	20	20	-20	-20	-20	20	20	20	20	20	20	-20	-20	20	20	20	20	-20	-20	-20	-2	-20	-20	-20	-20	20	20	-20	-20	-20	-20	-20	-20	-20	20	20	-20	-20	-20	-20	-20	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-20	-20	-20	-20	-20	-20	20	20	20	20	-20	38	-20	20	20	20	20	-20	-20	-20	-2
-2	-2	-2	-20	-20	-20	-20	-20	-20	20	20	20	20	-20	-20	-20	20	20	20	20	-20	-20	-20	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-1	-2	-2	-2	24	24	24	-2	-2	-2	-2	-2	-2	-2	-2	-2	24	24	24	-2	-2	-2	-2	-2	-2	23	23	23	23	-2	-2	-2	-2	-2	-25	25	25	25	25	-25	-21	21	21	-21	-21	-21	-21	21	21	21	21	-21	-21	21	21	21	21	-21	-21	-21	-2	-1	-2	-2	-1	-1	-2	-2	-2	-1	-2	-2	-1	-2	-2	-1	-2	-1	-2	-2	-2	-2	-2	-1	20	20	20	-20	20	20	20	20	20	20	20	-20	-20	-20	20	20	-20	-20	20	20	-2	-20	20	20	20	20	20	20	-20	-20	-20	20	20	20	20	20	20	-20	20	20	-20	-2	-24	24	24	-2	-24	24	24	-2	-2	20	20	-20	-20	-20	20	20	20	20	20	20	-20	-20	20	20	20	20	-20	-20	-20	-2
-20	20	20	20	20	-20	-20	-20	20	20	20	20	20	20	-20	-20	20	20	20	20	-20	-20	-20	-20	-20	-20	-20	20	20	-20	-20	-20	-20	-20	-20	-20	20	20	-20	-20	-20	-20	-20	-2	-1	-1	-2	-2	-2	-24	24	-24	-2	-2	-2	-2	-2	-2	-2	-2	-2	-24	24	-24	-2	-2	-2	-2	-2	-2	-23	23	23	-23	-2	-2	-2	-2	-2	-25	-25	25	25	-25	-25	-21	-21	-21	-21	-21	-21	21	21	21	21	21	-21	-21	21	21	21	21	-21	-21	-21	-1	-2	-21	-21	21	21	21	21	-21	-21	-21	21	21	21	-21	21	21	-21	-21	-21	-21	-21	-1	-2	-20	20	-20	-20	20	20	20	20	20	20	-20	-20	-20	-20	-20	-20	-20	20	20	20	-2	20	20	20	20	20	20	20	-20	-20	-20	20	20	20	20	20	-20	-20	20	20	20	-2	24	24	24	-2	24	24	24	-2	-2	20	20	20	-20	20	20	20	20	20	20	20	-20	-20	-20	20	20	-20	-20	20	20	-2
20	20	20	20	20	20	-20	20	20	20	20	20	20	20	-20	-20	-20	20	20	-20	-20	20	20	-20	20	20	20	20	20	20	-20	-20	-20	20	20	20	20	20	20	-20	20	20	-20	-2	-2	-2	-2	-20	-20	-20	-20	20	20	-20	-20	-20	-20	-20	-20	-20	20	20	-20	-20	-20	-20	-20	-24	24	24	-2	-2	-2	-2	26	26	26	-26	-2	-25	-25	25	25	-25	-25	21	21	21	-21	-21	21	21	21	21	21	21	-21	-21	-21	21	21	-21	-21	-21	-21	-2	-2	21	21	21	21	21	21	21	-21	-21	-21	21	21	21	21	21	21	-21	21	21	-21	-2	-1	-20	-20	-20	-20	-20	-20	20	20	-20	-20	-20	-20	-20	-20	-20	-20	-20	-20	20	-20	-2	20	20	20	20	20	20	-20	-20	-20	-20	-20	20	-20	20	20	-20	-20	-20	20	-20	-2	-24	24	-24	-2	-24	24	-24	-2	-2	-20	20	-20	-20	20	20	20	20	20	20	-20	-20	-20	-20	-20	-20	-20	20	20	20	-2
-20	20	-20	-20	20	-20	-20	20	20	20	20	20	20	-20	-20	-20	-20	-20	-20	-20	20	20	20	20	20	20	20	20	20	20	-20	-20	-20	20	20	20	20	20	-20	-20	20	20	20	-2	-1	-2	-2	-20	20	20	20	20	20	20	-20	-20	-20	20	20	20	20	20	20	-20	20	20	-20	24	24	24	-2	-2	-2	-2	-26	26	26	26	-2	-2	-2	-2	-2	-2	-2	21	21	-21	-21	21	21	21	21	21	21	21	-21	-21	-21	-21	-21	-21	21	21	21	-2	-1	21	21	21	21	21	21	21	21	-21	-21	-21	-21	21	21	21	21	-21	21	21	21	-2	-1	-2	-2	-2	-2	-2	-2	-2	-25	25	25	25	25	25	-2	-2	-24	24	24	-2	-2	-2	-20	20	20	-20	-20	-20	-20	20	20	-20	-20	-20	-20	-20	20	20	-20	-20	-20	-20	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-20	-20	-20	-20	-20	-20	20	20	-20	-20	-20	-20	-20	-20	-20	-20	-20	-20	20	-20	-2
-2	-2	-2	-20	-20	-20	-20	-20	-20	20	20	-20	-20	-20	-20	-20	-20	-20	-20	-20	-20	20	-20	20	20	20	20	20	20	-20	-20	-20	-20	-20	20	-20	20	20	-20	-20	-20	20	-20	-2	-2	-2	-2	20	20	20	20	20	20	20	-20	-20	-20	20	20	20	20	20	-20	-20	20	20	20	-24	24	-24	-2	-2	-2	-2	-26	-26	26	-26	-2	-2	-2	-2	-2	-2	-2	-21	21	-21	-21	21	21	21	21	21	21	-21	-21	-21	-21	-21	-21	21	21	21	-21	-1	-2	21	21	21	21	21	21	-21	-21	-21	-21	-21	-21	-21	21	21	21	-21	-21	21	-21	-1	-2	-2	-2	-2	-2	-2	-2	-2	25	25	-25	25	-25	25	-2	-2	24	24	24	-2	-2	-2	-20	-20	-20	-20	-20	-20	20	20	20	20	-20	-20	-20	20	20	20	20	-20	-20	-20	-2	-2	-2	-2	-20	-20	-20	-20	20	20	-20	-20	-20	-20	-20	-20	-20	20	20	-20	-20	-20	-20	-20	-2	-2	-2	-2	-2	-2	-2
-20	-20	-20	-20	20	20	-20	-20	-20	-20	-20	-20	-20	20	20	-20	-20	-20	-20	-20	-2	-2	-2	-20	20	20	-20	-20	-20	-20	20	20	-20	-20	-20	-20	-20	20	20	-20	-20	-20	-20	-2	-1	-2	-2	20	20	20	20	20	20	-20	-20	-20	-20	-20	20	-20	20	20	-20	-20	-20	20	-20	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-21	-21	-21	-21	-21	21	21	-21	-21	-21	-21	-21	-21	-21	-21	-21	-21	21	-21	-21	-2	-1	-21	21	21	-21	-21	-21	-21	21	21	21	21	-21	-21	21	21	21	21	-21	-21	-21	-2	-1	-1	-1	-2	-2	-2	-2	-2	-25	25	25	25	25	-25	-2	-2	-24	24	-24	-2	-2	-2	20	20	-20	-20	-20	20	20	20	20	20	20	38	-20	20	20	20	20	-20	-20	-20	-24	24	24	-2	-20	20	20	20	20	20	20	-20	-20	-20	20	20	20	20	20	20	-20	20	20	-20	-2	-2	-2	-2	-2	-2	-2
-20	20	20	20	20	20	20	-20	-20	-20	20	20	20	20	20	20	-20	20	20	-20	-2	-2	-2	-20	-20	-20	-20	-20	-20	20	20	20	20	-20	-20	-20	20	20	20	20	-20	-20	-20	-2	-2	-2	-2	-20	20	20	-20	-20	-20	-20	20	20	-20	-20	-20	-20	-20	20	20	-20	-20	-20	-20	-2	-2	-2	-21	-21	21	21	21	21	-21	-21	-21	21	21	21	-21	21	21	-21	-21	-21	-21	-21	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-21	-21	-21	-21	-21	-21	21	21	21	21	21	-21	-21	21	21	21	21	-21	-21	-21	-2	-2	-1	-2	-1	-2	-1	-2	-2	-25	-25	25	25	-25	-25	-2	-2	-2	-2	-24	24	24	-2	20	20	20	-20	20	20	20	20	20	20	20	-20	-20	-20	20	20	-20	-20	20	20	24	24	24	-2	20	20	20	20	20	20	20	-20	-20	-20	20	20	20	20	20	-20	-20	20	20	20	-2	-24	24	24	-2	-2	-2
20	20	20	20	20	20	20	-20	-20	-20	20	20	20	20	20	-20	-20	20	20	20	-2	-2	-2	20	20	-20	-20	-20	20	20	20	20	20	20	-20	-20	20	20	20	20	-20	-20	-20	-2	-1	-1	-2	-20	-20	-20	-20	-20	-20	20	20	20	20	-20	-20	-20	20	20	20	20	-20	-20	-20	-2	-2	-2	21	21	21	21	21	21	21	-21	-21	-21	21	21	21	21	21	21	-21	21	21	-21	-25	25	25	25	25	25	-2	26	26	26	-26	-2	-2	-1	-1	-1	-2	21	21	21	-21	-21	21	21	21	21	21	21	-21	-21	-21	21	21	-21	-21	-21	-21	-25	25	25	25	25	25	-2	-2	-1	-25	-25	25	25	-25	-25	-2	-2	-2	-2	24	24	24	-2	-20	20	-20	-20	20	20	20	20	20	20	-20	38	38	-20	-20	-20	-20	20	20	20	-24	24	-24	-2	20	20	20	20	20	20	-20	-20	-20	-20	-20	20	-20	20	20	-20	-20	-20	20	-20	-2	24	24	24	-2	-2	-2
20	20	20	20	20	20	-20	-20	-20	-20	-20	20	-20	20	20	-20	-20	-20	20	-20	-24	24	24	20	20	20	-20	20	20	20	20	20	20	20	-20	-20	-20	20	20	-20	-20	20	20	-2	-2	-1	-2	20	20	-20	-20	-20	20	20	20	20	20	20	-20	-20	20	20	20	20	-20	-20	-20	-2	-2	-2	21	21	21	21	21	21	21	21	-21	-21	-21	-21	21	21	21	21	-21	21	21	21	25	25	-25	25	-25	25	-2	-26	26	26	26	-1	-1	-2	-2	-2	-2	21	21	-21	-21	21	21	21	21	21	21	21	-21	-21	-21	-21	-21	-21	21	21	21	25	25	-25	25	-25	25	-2	-1	-2	-1	-2	-1	-2	-2	-1	-2	-1	-2	-2	-24	24	-24	-2	-20	-20	-20	-20	-20	-20	20	20	-20	-20	-20	-20	-20	-20	-20	-20	-20	-20	20	-20	-2	-2	-2	-2	-20	20	20	-20	-20	-20	-20	20	20	-20	-20	-20	-20	-20	20	20	-20	-20	-20	-20	-2	-24	24	-24	-2	-2	-2
-20	20	20	-20	-20	-20	-20	20	20	-20	-20	-20	-20	-20	20	20	-20	-20	-20	-20	24	24	24	-20	20	-20	-20	20	20	20	20	20	20	-20	-20	-20	-20	-20	-20	-20	20	20	20	-2	-1	-2	-2	20	20	20	-20	20	20	20	20	20	20	20	-20	-20	-20	20	20	-20	-20	20	20	-2	-2	-2	21	21	21	21	21	21	-21	-21	-21	-21	-21	-21	-21	21	21	21	-21	-21	21	-21	-25	25	25	25	25	-25	-2	-26	-26	26	-26	-1	-2	-2	-2	-2	-2	-21	21	-21	-21	21	21	21	21	21	21	-21	-21	-21	-21	-21	-21	21	21	21	-21	-25	25	25	25	25	-25	-2	26	26	26	-26	-2	-2	-1	-2	-1	-2	-2	-20	-20	-20	-20	20	20	-20	-20	-20	-20	-20	-20	-20	20	20	-20	-20	-20	-20	-20	-2	-2	-2	-2	-2	-2	-2	-2	-2	-20	-20	-20	-20	-20	-20	20	20	20	20	-20	-20	-20	20	20	20	20	-20	-20	-20	-2	-24	24	24	-2	-2	-2
-20	-20	-20	-20	-20	-20	20	20	20	20	-20	-20	-20	20	20	20	20	-20	-20	-20	-24	24	-24	-20	-20	-20	-20	-20	-20	20	20	-20	-20	-20	-20	-20	-20	-20	-20	-20	-20	20	-20	-2	-1	-2	-2	-20	20	-20	-20	20	20	20	20	20	20	-20	-20	-20	-20	-20	-20	-20	20	20	20	-2	-2	-2	-21	21	21	-21	-21	-21	-21	21	21	21	21	-21	-21	21	21	21	21	-21	-21	-21	-25	-25	25	25	-25	-25	-2	-2	-2	-2	-1	-2	-2	-2	-2	-2	-2	-21	-21	-21	-21	-21	21	21	-21	-21	-21	-21	-21	-21	-21	-21	-21	-21	21	-21	-21	-25	-25	25	25	-25	-25	-2	-26	26	26	26	-2	-2	-2	-2	-2	-1	-2	-20	20	20	20	20	20	20	-20	-20	-20	20	20	20	20	20	20	-20	20	20	-20	-2	-2	-24	24	24	-2	-2	-2	-2	20	20	-20	-20	-20	20	20	20	20	20	20	-20	-20	20	20	20	20	-20	-20	-20	-2	24	24	24	-2	-2	-2
20	20	-20	-20	-20	20	20	20	20	20	20	38	-20	20	20	20	20	-20	-20	-20	-23	23	23	-23	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-1	-2	-2	-2	-2	-2	-2	-2	-2	-2	-1	-2	-20	-20	-20	-20	-20	-20	20	20	-20	-20	-20	-20	-20	-20	-20	-20	-20	-20	20	-20	-2	-2	-2	-21	-21	-21	-21	-21	-21	21	21	21	21	21	-21	-21	21	21	21	21	-21	-21	-21	-25	-25	25	25	-25	-25	-2	-2	-2	-2	-2	-2	-2	22	22	22	22	22	-22	-22	-22	-22	-22	22	22	22	22	22	-22	-22	-22	-22	-22	-2	-2	-2	-2	-25	-25	25	25	-25	-25	-2	-26	-26	26	-26	-2	-2	-2	-2	-2	-2	-2	20	20	20	20	20	20	20	-20	-20	-20	20	20	20	20	20	-20	-20	20	20	20	-2	-2	24	24	24	-2	-2	-2	-2	20	20	20	-20	20	20	20	20	20	20	20	-20	-20	-20	20	20	-20	-20	20	20	-2	-24	24	-24	-2	-2	-2
20	20	20	-20	20	20	20	20	20	20	20	-20	-20	-20	20	20	-20	-20	20	20	23	23	23	23	-20	-20	-20	-20	20	20	-20	-20	-20	-20	-20	-20	-20	20	20	-20	-20	-20	-20	-20	-2	-2	-2	-2	-2	-2	-21	-21	21	21	21	21	-21	-21	-21	21	21	21	-21	21	21	-21	-21	-21	-21	-21	21	21	21	-21	-21	21	21	21	21	21	21	-21	-21	-21	21	21	-21	-21	-21	-21	-2	-2	-2	-25	25	25	25	25	25	-2	-2	-1	-2	22	22	22	22	22	22	-22	-22	22	22	22	22	22	22	22	-22	-22	22	22	22	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	20	20	20	20	20	20	-20	-20	-20	-20	-20	20	-20	20	20	-20	-20	-20	20	-20	-2	-2	-24	24	-24	-2	-24	24	24	-20	20	-20	-20	20	20	20	20	20	20	-20	-20	-20	-20	-20	-20	-20	20	20	20	-2	-2	-2	-2	-2	-2	-2
-20	20	-20	-20	20	20	20	20	20	20	-20	38	-20	-20	-20	-20	-20	20	20	20	23	23	23	23	-20	20	20	20	20	20	20	-20	-20	-20	20	20	20	20	20	20	-20	20	20	-20	-2	-1	-1	-2	-2	-2	21	21	21	21	21	21	21	-21	-21	-21	21	21	21	21	21	21	-21	21	21	-21	21	21	-21	-21	21	21	21	21	21	21	21	-21	-21	-21	-21	-21	-21	21	21	21	-2	-2	-2	25	25	-25	25	-25	25	-2	-1	-2	-2	-22	22	22	22	22	-22	-22	22	22	22	22	22	22	22	-22	-22	22	22	22	-22	-21	-21	21	21	21	21	-21	-21	-21	21	21	21	-21	21	21	-21	-21	-21	-21	-21	-1	-2	-20	20	20	-20	-20	-20	-20	20	20	-20	-20	-20	-20	-20	20	20	-20	-20	-20	-20	-2	-2	-2	-2	-2	-2	24	24	24	-20	-20	-20	-20	-20	-20	20	20	-20	-20	-20	-20	-20	-20	-20	-20	-20	-20	20	-20	-2	-2	-2	-2	-2	-2	-2
-20	-20	-20	-20	-20	-20	20	20	-20	-20	-20	-20	-20	38	-20	-20	-20	-20	20	-20	-23	23	23	-23	20	20	20	20	20	20	20	-20	-20	-20	20	20	20	20	20	-20	-20	20	20	20	-2	-2	-2	-2	-2	-2	21	21	21	21	21	21	21	21	-21	-21	-21	-21	21	21	21	21	-21	21	21	21	-21	21	-21	-21	21	21	21	21	21	21	-21	-21	-21	-21	-21	-21	21	21	21	-21	-2	-2	-2	-25	25	25	25	25	-25	-2	-2	-2	-2	22	22	22	22	-22	-22	-22	-22	22	-22	-22	22	22	-22	-22	-22	-22	22	-22	-22	21	21	21	21	21	21	21	-21	-21	-21	21	21	21	21	21	21	-21	21	21	-21	-2	-2	-20	-20	-20	-20	-20	-20	20	20	20	20	-20	-20	-20	20	20	20	20	-20	-20	-20	-2	-2	-2	-2	-2	-2	-24	24	-24	-2	-2	-2	-2	-2	-20	-20	-20	-20	20	20	-20	-20	-20	-20	-20	-20	-20	20	20	-20	-20	-20	-20	-20	-2	-2
-2	-2	-2	-2	-23	23	23	-23	-2	38	-2	-2	-23	23	23	-23	-2	-23	23	23	-23	-2	-2	-2	20	20	20	20	20	20	-20	-20	-20	-20	-20	20	-20	20	20	-20	-20	-20	20	-20	-2	-2	-1	-1	-2	-2	21	21	21	21	21	21	-21	-21	-21	-21	-21	-21	-21	21	21	21	-21	-21	21	-21	-21	-21	-21	-21	-21	21	21	-21	-21	-21	-21	-21	-21	-21	-21	-21	-21	21	-21	-21	-2	-2	-2	-25	-25	25	25	-25	-25	-2	-2	-1	-2	-22	22	22	22	-22	-22	-22	-22	-22	-22	-22	22	22	-22	-22	-22	-22	-22	-22	-22	21	21	21	21	21	21	21	21	-21	-21	-21	-21	21	21	21	21	-21	21	21	21	-1	-1	20	20	-20	-20	-20	20	20	20	20	20	20	-20	-20	20	20	20	20	-20	-20	-20	-2	-2	-23	23	23	-23	-2	-2	-2	-2	-2	-2	-2	-2	-20	20	20	20	20	20	20	-20	-20	-20	20	20	20	20	20	20	-20	20	20	-20	-2	-2
-23	23	23	-23	23	23	23	23	-2	-2	-2	-2	23	23	23	23	-2	23	23	23	23	-24	24	24	-20	20	20	-20	-20	-20	-20	20	20	-20	-20	-20	-20	-20	20	20	-20	-20	-20	-20	-2	-2	-2	-2	-1	-2	-21	21	21	-21	-21	-21	-21	21	21	21	21	-21	-21	21	21	21	21	-21	-21	-21	-2	-2	26	26	26	-26	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-25	-25	25	25	-25	-25	-2	-2	-2	-2	-22	-22	22	-22	-22	22	22	22	22	22	-22	-22	-22	-22	22	22	22	22	22	-22	21	21	21	21	21	21	-21	-21	-21	-21	-21	-21	-21	21	21	21	-21	-21	21	-21	-2	-2	20	20	20	-20	20	20	20	20	20	20	20	-20	-20	-20	20	20	-20	-20	20	20	-2	-2	23	23	23	23	-2	-2	-2	-2	-2	-2	-2	-2	20	20	20	20	20	20	20	-20	-20	-20	20	20	20	20	20	-20	-20	20	20	20	-2	-2
23	23	23	23	23	23	23	23	-23	23	23	-23	23	23	23	23	-2	23	23	23	23	24	24	24	-20	-20	-20	-20	-20	-20	20	20	20	20	-20	-20	-20	20	20	20	20	-20	-20	-20	-2	-2	-2	-1	-2	-2	-21	-21	-21	-21	-21	-21	21	21	21	21	21	-21	-21	21	21	21	21	-21	-21	-21	-2	-2	-26	26	26	26	-2	-2	-2	-2	-2	-2	22	22	22	22	22	-22	-22	-22	-22	-22	22	22	22	22	22	-22	-22	-22	-22	-22	-1	-22	-22	-22	-22	22	22	22	22	22	22	22	22	-22	22	22	22	22	22	22	-22	-21	21	21	-21	-21	-21	-21	21	21	21	21	-21	-21	21	21	21	21	-21	-21	-21	-2	-1	-20	20	-20	-20	20	20	20	20	20	20	-20	-20	-20	-20	-20	-20	-20	20	20	20	-2	-2	23	23	23	23	-2	-2	-2	-2	-24	24	24	-2	20	20	20	20	20	20	-20	-20	-20	-20	-20	20	-20	20	20	-20	-20	-20	20	-20	-2	-2
23	23	23	23	-23	23	23	-23	23	23	23	23	-23	23	23	-23	-2	-23	23	23	-23	-24	24	-24	20	20	-20	-20	-20	20	20	20	20	20	20	-20	-20	20	20	20	20	-20	-20	-20	-2	-2	-2	-1	-2	-2	21	21	21	-21	-21	21	21	21	21	21	21	-21	-21	-21	21	21	-21	-21	-21	-21	-2	-2	-26	-26	26	-26	-25	25	25	25	25	25	22	22	22	22	22	22	-22	-22	22	22	22	22	22	22	22	-22	-22	22	22	22	-2	22	22	22	-22	-22	22	22	22	22	22	22	-22	-22	-22	22	22	22	22	22	22	-21	-21	-21	-21	-21	-21	21	21	21	21	21	38	-21	21	21	21	21	-21	-21	-21	-1	-1	-20	-20	-20	-20	-20	-20	20	20	-20	-20	-20	-20	-20	-20	-20	-20	-20	-20	20	-20	-2	-2	-23	23	23	-23	-2	-2	-2	-2	24	24	24	-2	-20	20	20	-20	-20	-20	-20	20	20	-20	-20	-20	-20	-20	20	20	-20	-20	-20	-20	-2	-2
-23	23	23	-23	-23	23	23	-23	23	23	23	23	-2	-2	-23	23	23	-23	-24	24	24	-2	-2	-2	20	20	20	-20	20	20	20	20	20	20	20	-20	-20	-20	20	20	-20	-20	20	20	-2	-2	-2	-1	-2	-2	21	21	-21	-21	21	21	21	21	21	21	21	-21	-21	-21	-21	-21	-21	21	21	21	-2	-2	-2	-2	-2	-2	25	25	-25	25	-25	25	-22	22	22	22	22	-22	-22	22	22	22	22	22	22	22	-22	-22	22	22	22	-22	-2	-22	22	22	22	-22	-22	22	22	-22	22	-22	-22	-22	-22	-22	22	22	-22	22	-22	21	21	21	-21	-21	21	21	21	21	21	21	-21	-21	-21	21	21	-21	-21	-21	-21	-2	-1	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-25	25	25	25	25	25	-2	-2	-2	-2	-2	-2	-2	-2	-2	-24	24	-24	-2	-20	-20	-20	-20	-20	-20	20	20	20	20	-20	-20	-20	20	20	20	20	-20	-20	-20	-2	-2
-2	-24	24	24	23	23	23	23	-23	23	23	-23	-2	-2	23	23	23	23	24	24	24	-24	24	24	-20	20	-20	-20	20	20	20	20	20	20	-20	-20	-20	-20	-20	-20	-20	20	20	20	-2	-2	-1	-2	-2	-2	-21	21	-21	-21	21	21	21	21	21	21	-21	-21	-21	-21	-21	-21	21	21	21	-21	-2	-2	-2	-2	-2	-2	-25	25	25	25	25	-25	22	22	22	22	-22	-22	-22	-22	22	-22	-22	22	22	-22	-22	-22	-22	22	-22	-22	-1	-22	-22	22	-22	-22	-22	22	22	-22	-22	-22	-22	-22	-22	-22	22	22	-22	-22	-22	21	21	-21	-21	21	21	21	21	21	21	21	-21	38	-21	-21	-21	-21	21	21	21	-2	-2	-1	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	25	25	-25	25	-25	25	-2	-2	-2	-2	-23	23	23	-23	-2	-2	-2	-2	-2	20	20	-20	-20	-20	20	20	20	20	20	20	-20	-20	20	20	20	20	-20	-20	-20	-2	-2
-2	24	24	24	23	23	23	23	-2	-2	-2	-2	-2	-2	23	23	23	23	-24	24	-24	24	24	24	-20	-20	-20	-20	-20	-20	20	20	-20	-20	-20	-20	-20	-20	-20	-20	-20	-20	20	-20	-1	-1	-2	-2	-2	-2	-21	-21	-21	-21	-21	21	21	-21	-21	-21	-21	-21	-21	-21	-21	-21	-21	21	-21	-21	-25	25	25	25	25	25	-25	-25	25	25	-25	-25	-22	22	22	22	-22	-22	-22	-22	-22	-22	-22	22	22	-22	-22	-22	-22	-22	-22	-22	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-21	21	-21	-21	21	21	21	21	21	21	-21	-21	-21	-21	-21	-21	21	21	21	-21	-2	-2	-2	-1	-2	-1	-2	-1	-1	-2	-1	-1	-2	-1	-2	-2	-2	-25	25	25	25	25	-25	-2	-2	-2	-2	23	23	23	23	-2	-2	-2	-2	-2	20	20	20	-20	20	20	20	20	20	20	20	-20	-20	-20	20	20	-20	-20	20	20	-2	-2
-2	-24	24	-24	-23	23	23	-23	-2	-2	-2	-2	-2	-2	-23	23	23	-23	-2	-2	-2	-24	24	-24	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-1	-2	-21	-21	21	21	21	21	-21	-21	-21	21	21	21	-21	21	21	-21	-21	-21	-21	-21	-2	-2	-2	-2	25	25	-25	25	-25	25	-25	-25	25	25	-25	-25	-22	-22	22	-22	-22	22	22	22	22	22	-22	-22	-22	-22	22	22	22	22	22	-22	-2	-1	-2	-2	-2	-2	-1	-2	-2	-2	-1	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-21	-21	-21	-21	-21	21	21	-21	-21	-21	-21	38	-21	-21	-21	-21	-21	21	-21	-21	-2	-2	-1	-2	-1	-1	-2	-1	-2	-2	-1	-2	-1	-2	-1	-1	-1	-25	-25	25	25	-25	-25	-2	-2	-2	-2	23	23	23	23	-2	-2	-2	-2	-2	-20	20	-20	-20	20	20	20	20	20	20	-20	-20	-20	-20	-20	-20	-20	20	20	20	-2	-2
-20	-20	-20	-20	20	20	-20	-20	-20	-20	-20	-20	-20	20	20	-20	-20	-20	-20	-20	-20	-20	-20	-20	20	20	-20	-20	-20	-20	-20	-20	-20	20	20	-20	-20	-20	-20	-20	-2	-2	-2	-1	-2	-2	21	21	21	21	21	21	21	-21	-21	-21	21	21	21	21	21	21	-21	21	21	-21	-2	-2	-2	-2	-25	25	25	25	25	-25	-2	-2	-2	-2	-2	-2	-22	-22	-22	-22	22	22	22	22	22	22	22	22	-22	22	22	22	22	22	22	-22	-2	-2	-2	-2	-1	-2	-2	-1	-1	-1	-2	-1	-2	-2	-2	-2	22	22	22	22	22	-22	-22	-22	-22	-22	22	22	22	22	22	-22	-22	-22	-22	-22	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-1	-25	-25	25	25	-25	-25	-2	-2	-2	-2	-23	23	23	-23	-2	-2	-2	-2	-2	-20	-20	-20	-20	-20	-20	20	20	-20	-20	-20	38	-20	-20	-20	38	-20	-20	20	-20	-2	-2
-20	20	20	20	20	20	20	-20	-20	-20	20	20	20	20	20	20	-20	20	20	-20	-20	20	20	20	20	20	20	-20	-20	-20	20	20	20	20	20	20	-20	20	20	-20	-2	-2	-1	-2	-2	-2	21	21	21	21	21	21	21	21	-21	-21	-21	-21	21	21	21	21	-21	21	21	21	-2	-2	-2	-2	-25	-25	25	25	-25	-25	-2	26	26	26	-26	-2	22	22	22	-22	-22	22	22	22	22	22	22	-22	-22	-22	22	22	22	22	22	22	-2	-2	-2	-1	-2	-2	-2	-2	-2	-2	-2	-2	-1	-2	-2	-2	22	22	22	22	22	22	-22	-22	22	22	22	22	22	22	22	-22	-22	22	22	22	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-1	-1	-2	-2	-2	-2	-23	23	23	-23	-2	-2	-2	-2	-2	-2	-2	-2	-20	-20	-20	-20	20	20	-20	-20	-20	-20	-20	-20	-20	20	20	-20	-20	-20	-20	-20	-2	-2	-2
